"id1","Image","Title","Scheduled","Address.address_line_1","Address.address_line_2","Address.district_city","Address.state_province","Address.postal_Code","Address.country","Address.latitude","Address.longitude","longitude1","Modified_User","Added_Time","Modified_Time","Record_Status","latitude1","ID","Added_User"
"63739-564","<img src= \"https://photos.zillowstatic.com/fp/3831ecc99c7f4223d8c7ce20cf0aaeb7-p_e.jpg\" border=\"0\"></img>","Eichmann-Hintz","false","7050 Painted Butte Ave","apt. 0","Las Vegas","NV","89178","United States","35.999437","-115.246575","-115.24658","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","35.99944","1581254000005244771","Z:i.vatsenko@gmail.com"
"45405-002","<img src= \"https://photos.zillowstatic.com/fp/ef85cb76c93504aae72996fb485033b8-p_e.jpg\" border=\"0\"></img>","Predovic, Crona and Zieme","false","7700 Willow Chase Blvd","apt. 115","Houston","TX","77070","United States","29.968641","-95.546155","-95.54616","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","29.96864","1581254000005244783","Z:i.vatsenko@gmail.com"
"63777-247","<img src= \"https://photos.zillowstatic.com/fp/86e1b1de8b1d43c448c135cc4ddb28b7-p_e.jpg\" border=\"0\"></img>","Brown-Strosin","false","4900 E Oltorf St","apt. 329","Austin","TX","78741","United States","30.224305","-97.720519","-97.72052","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","30.22431","1581254000005244787","Z:i.vatsenko@gmail.com"
"55312-437","<img src= \"https://photos.zillowstatic.com/fp/33b6334b5475ac4ea7ca965d6c091cca-p_e.jpg\" border=\"0\"></img>","Schaefer-Moen","false","9094 Amanda Creek Ct","apt. 0","Las Vegas","NV","89149","United States","36.278424","-115.294388","-115.29439","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","36.27842","1581254000005244791","Z:i.vatsenko@gmail.com"
"43269-627","<img src= \"https://photos.zillowstatic.com/fp/26ee0e8560569549cea8117504598eb2-p_e.jpg\" border=\"0\"></img>","Stamm LLC","false","3080 Saint Rose Pkwy","apt. 1197","Henderson","NV","89074","United States","36.000166","-115.123652","-115.12365","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","36.00017","1581254000005244795","Z:i.vatsenko@gmail.com"
"64679-937","<img src= \"https://photos.zillowstatic.com/fp/609d75ba1317a6d2ab26bc3397f5cd8d-p_e.jpg\" border=\"0\"></img>","Nicolas-Welch","false","645 W Orange Grove Rd","apt. 1054","Tucson","AZ","85704","United States","32.32134","-110.979198","-110.9792","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","32.32134","1581254000005244799","Z:i.vatsenko@gmail.com"
"0071-0419","<img src= \"https://photos.zillowstatic.com/fp/8208074322336e699af7e41d1ee085e4-p_e.jpg\" border=\"0\"></img>","Monahan LLC","false","1599 39th St","apt. B","Los Alamos","NM","87544","United States","35.888578","-106.318384","-106.31838","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","35.88858","1581254000005244803","Z:i.vatsenko@gmail.com"
"60764-004","<img src= \"https://photos.zillowstatic.com/fp/c548b3698578e5ad6b139ce561f9f3cf-p_e.jpg\" border=\"0\"></img>","Bednar LLC","false","16438 E Rice Pl","apt. A","Aurora","CO","80015","United States","39.635463","-104.796328","-104.79633","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","39.63546","1581254000005244807","Z:i.vatsenko@gmail.com"
"68828-118","<img src= \"https://photos.zillowstatic.com/fp/ab35b76541ff7fa5a9b7b6636fa7468d-p_e.jpg\" border=\"0\"></img>","Gibson, Marquardt and Wisozk","false","604 SE 121st Ave","apt. 194","Vancouver","WA","98683","United States","45.617149","-122.549636","-122.54964","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","45.61715","1581254000005244811","Z:i.vatsenko@gmail.com"
"54868-5636","<img src= \"https://photos.zillowstatic.com/fp/e3c49b47ff56f5a10446622bdd5bc328-p_e.jpg\" border=\"0\"></img>","Effertz-Leffler","false","7165 Sage Ave","apt. B","Yucca Valley","CA","92284","United States","34.1234","-116.42208","-116.42208","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","34.1234","1581254000005244815","Z:i.vatsenko@gmail.com"
"33261-224","<img src= \"https://photos.zillowstatic.com/fp/b3d729158e39615559d816d995f58d77-p_e.jpg\" border=\"0\"></img>","Spinka-Swaniawski","false","3522 Mashie Dr","apt. 1","Sparks","NV","89431","United States","39.561889","-119.771756","-119.77176","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","39.56189","1581254000005244819","Z:i.vatsenko@gmail.com"
"10122-326","<img src= \"https://photos.zillowstatic.com/fp/83ad0f41a7a0f575dd6d7d5dc9795454-p_e.jpg\" border=\"0\"></img>","Maggio-Wintheiser","false","18094 E Ohio Ave","apt. 102","Aurora","CO","80017","United States","39.703374","-104.778711","-104.77871","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","39.70337","1581254000005244823","Z:i.vatsenko@gmail.com"
"51079-788","<img src= \"https://photos.zillowstatic.com/fp/10944f5a6f71ee764b3a829b0e49770b-p_e.jpg\" border=\"0\"></img>","Greenfelder-Hyatt","false","4750 W 29th St","apt. 1307","Greeley","CO","80634","United States","40.388785","-104.757177","-104.75718","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","40.38879","1581254000005244827","Z:i.vatsenko@gmail.com"
"0093-9364","<img src= \"https://photos.zillowstatic.com/fp/6c88ebe103f18e999f00d8be5fb18fca-p_e.jpg\" border=\"0\"></img>","Berge, Bosco and Crona","false","786 Wilfred Rd","apt. A","Hudson","WI","54016","United States","44.975811","-92.67858","-92.67858","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","44.97581","1581254000005244831","Z:i.vatsenko@gmail.com"
"55714-2219","<img src= \"https://photos.zillowstatic.com/fp/1c335ea092e4b6ba25153ed73ae68e4d-p_e.jpg\" border=\"0\"></img>","Cassin LLC","false","262 S Knott St","apt. 262","Canby","OR","97013","United States","45.26191","-122.688513","-122.68851","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","45.26191","1581254000005244835","Z:i.vatsenko@gmail.com"
"49288-0117","<img src= \"https://photos.zillowstatic.com/fp/a3cbf442d7157063640ef9aa84e504cc-p_e.jpg\" border=\"0\"></img>","Stehr, Wolff and Stokes","false","8600 Starboard Dr","apt. B1016","Las Vegas","NV","89117","United States","36.139049","-115.28085","-115.28085","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","36.13905","1581254000005244839","Z:i.vatsenko@gmail.com"
"52125-634","<img src= \"https://photos.zillowstatic.com/fp/f574d65a3b25f69530fff298a2690118-p_e.jpg\" border=\"0\"></img>","Toy, Marvin and Bergstrom","false","34807 N 32nd Dr","apt. 2074","Phoenix","AZ","85086","United States","33.802229","-112.12741","-112.12741","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","33.80223","1581254000005244843","Z:i.vatsenko@gmail.com"
"51079-724","<img src= \"https://photos.zillowstatic.com/fp/efe5932dc7a1d871d142a41b0ac954f0-p_e.jpg\" border=\"0\"></img>","Ritchie Group","false","10020 W 80th St","apt. 2203","Overland Park","KS","66204","United States","38.984628","-94.699133","-94.69913","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","38.98463","1581254000005244847","Z:i.vatsenko@gmail.com"
"55111-477","<img src= \"https://photos.zillowstatic.com/fp/b4aa2c0dc7cc5792613b1db720b2276f-p_e.jpg\" border=\"0\"></img>","Kozey Group","false","1849 S Power Rd","apt. 1127","Mesa","AZ","85206","United States","33.381569","-111.685862","-111.68586","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","33.38157","1581254000005244859","Z:i.vatsenko@gmail.com"
"44376-100","<img src= \"https://photos.zillowstatic.com/fp/f64bf62368fe085b6910b06d8e7202a7-p_e.jpg\" border=\"0\"></img>","Ondricka and Sons","true","2929 N 39th St ","Apt. 5","Phoenix","AZ","85018","United States","33.481789","-111.997469","-111.99747","Z:i.vatsenko@gmail.com","1608720409000","1612358326000","0","33.48179","1581254000005244863","Z:i.vatsenko@gmail.com"
"23155-136","<img src= \"https://photos.zillowstatic.com/fp/8ccf0a7bd053ae778d870555d7cb54d1-p_e.jpg\" border=\"0\"></img>","Terry and Sons","false","97 Byrd Dr","apt. 83LA","Steilacoom","WA","98388","United States","47.177839","-122.578202","-122.5782","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","47.17784","1581254000005244867","Z:i.vatsenko@gmail.com"
"10812-525","<img src= \"https://photos.zillowstatic.com/fp/96f61587b8097a4a7f55bf999e61c78c-p_e.jpg\" border=\"0\"></img>","Little, Toy and Ankunding","false","4315 E Thunderbird Rd","apt. 26-244","Phoenix","AZ","85032","United States","33.61107","-111.987926","-111.98793","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","33.61107","1581254000005244871","Z:i.vatsenko@gmail.com"
"36987-1145","<img src= \"https://photos.zillowstatic.com/fp/9743a0dace0b845cb4fc38200dc3c09a-p_e.jpg\" border=\"0\"></img>","Ward, Schmitt and MacGyver","false","500 N Broadway","apt. A116","Farmington","UT","84025","United States","40.989555","-111.909037","-111.90904","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","40.98956","1581254000005244875","Z:i.vatsenko@gmail.com"
"48951-6056","<img src= \"https://photos.zillowstatic.com/fp/3b048e00a50de04899fa4cd3458e8490-p_e.jpg\" border=\"0\"></img>","Ankunding-Bernhard","false","3750 E Via Palomita ","Apt. 7204","Tucson","AZ","85718","United States","32.310952","-110.913408","-110.91341","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","32.31095","1581254000005244879","Z:i.vatsenko@gmail.com"
"0406-0527","<img src= \"https://photos.zillowstatic.com/fp/a42aefc9008227d3572bed11e6973d42-p_e.jpg\" border=\"0\"></img>","Kunde Group","false","1836 H St","apt. 1&2","Lincoln","NE","68508","United States","40.807234","-96.694343","-96.69434","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","40.80723","1581254000005244883","Z:i.vatsenko@gmail.com"
"24488-005","<img src= \"https://photos.zillowstatic.com/fp/d6a6f4081309c42ae345ff81c8a46d71-p_e.jpg\" border=\"0\"></img>","Morar, Kemmer and Kiehn","false","531 S 900 E","apt. A9","Salt Lake City","UT","84102","United States","40.757399","-111.864528","-111.86453","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","40.7574","1581254000005244891","Z:i.vatsenko@gmail.com"
"43353-494","<img src= \"https://photos.zillowstatic.com/fp/a884ea6b8b4b9e05c7583bff41b81e93-p_e.jpg\" border=\"0\"></img>","Kilback, Balistreri and Erdman","false","6115 Carr St","apt. A","Arvada","CO","80004","United States","39.807627","-105.091147","-105.09115","Z:i.vatsenko@gmail.com","1608720409000","1611314116000","0","39.80763","1581254000005244903","Z:i.vatsenko@gmail.com"
"43482-1728","<img src= \"https://photos.zillowstatic.com/fp/52e0821198f57cf8c2a31693a0858cd8-p_e.jpg\" border=\"0\"></img>","Hane, Kautzer and Berge","false","334 E Lee St","","Tucson","AZ","85705","United States","32.241267","-110.966304","-110.9663","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","32.24127","1581254000005244919","Z:i.vatsenko@gmail.com"
"52125-910","<img src= \"https://photos.zillowstatic.com/fp/c6490c80f0617f89cc4d1e6097dca1eb-p_e.jpg\" border=\"0\"></img>","Boehm, Metz and Terry","false","73482 Desert Trail Dr ","Apt. 2","Twentynine Palms","CA","92277","United States","34.149222","-116.05927","-116.05927","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","34.14922","1581254000005244923","Z:i.vatsenko@gmail.com"
"37205-738","<img src= \"https://photos.zillowstatic.com/fp/e03eee29d311ce9101768212b3a52eea-p_e.jpg\" border=\"0\"></img>","Nitzsche and Sons","false","341 Knobcone Dr","apt. 14-203","Loveland","CO","80538","United States","40.439875","-105.073258","-105.07326","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","40.43988","1581254000005244931","Z:i.vatsenko@gmail.com"
"36987-2234","<img src= \"https://photos.zillowstatic.com/fp/5f8304c7db2ce4b5ea6811c05d70bd83-p_e.jpg\" border=\"0\"></img>","Mueller-Braun","false","73466 El Paseo Dr","apt. 3","Twentynine Palms","CA","92277","United States","34.143237","-116.059426","-116.05943","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","34.14324","1581254000005244935","Z:i.vatsenko@gmail.com"
"63481-522","<img src= \"https://photos.zillowstatic.com/fp/cc6f335973d9344f62ad860dec17db51-p_e.jpg\" border=\"0\"></img>","Gutkowski-Trantow","false","2205 W Walker St ","Apt. 4332","League City","TX","77573","United States","29.48792","-95.09575","-95.09575","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","29.48792","1581254000005244939","Z:i.vatsenko@gmail.com"
"65862-186","<img src= \"https://photos.zillowstatic.com/fp/177e867cee9ef24f1ba5b53f6cd6f3f6-p_e.jpg\" border=\"0\"></img>","Grady, Heidenreich and Upton","false","14900 SW Scholls Ferry Rd","apt. H-304","Beaverton","OR","97007","United States","45.434852","-122.830846","-122.83085","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","45.43485","1581254000005244943","Z:i.vatsenko@gmail.com"
"0071-0737","<img src= \"https://photos.zillowstatic.com/fp/a969e9bb09826eeff262c75987afe736-p_e.jpg\" border=\"0\"></img>","Hamill-Hermann","false","924 S Lahoma Ave","","Norman","OK","73069","United States","35.204486","-97.452032","-97.45203","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","35.20449","1581254000005244947","Z:i.vatsenko@gmail.com"
"52124-0009","<img src= \"https://photos.zillowstatic.com/fp/8e23593539689df1769b864b16ce456f-p_e.jpg\" border=\"0\"></img>","Bednar, Hyatt and Robel","false","8801 N Fm 620","apt. 11721","Austin","TX","78726","United States","30.426702","-97.840765","-97.84077","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","30.4267","1581254000005244951","Z:i.vatsenko@gmail.com"
"0781-2265","<img src= \"https://photos.zillowstatic.com/fp/cfca8cf29a3161e882e64957cd681e1a-p_e.jpg\" border=\"0\"></img>","Dickinson, Oberbrunner and Jenkins","false","9335 E Baseline Rd","apt. 2054","Mesa","AZ","85209","United States","33.384211","-111.630475","-111.63048","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","33.38421","1581254000005244955","Z:i.vatsenko@gmail.com"
"36800-957","<img src= \"https://photos.zillowstatic.com/fp/7b3045b36773870917de4bfd7e4674b6-p_e.jpg\" border=\"0\"></img>","Howell, Weimann and Osinski","false","7701 W Saint John Rd ","Apt. 1088","Glendale","AZ","85308","United States","33.644865","-112.226504","-112.2265","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","33.64487","1581254000005244963","Z:i.vatsenko@gmail.com"
"0378-5215","<img src= \"https://photos.zillowstatic.com/fp/414dc07977f10c400e175d68b346f010-p_e.jpg\" border=\"0\"></img>","Volkman, Littel and Botsford","false","500 E Stassney Ln","apt. 228","Austin","TX","78745","United States","30.20373","-97.770743","-97.77074","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","30.20373","1581254000005244975","Z:i.vatsenko@gmail.com"
"50436-3913","<img src= \"https://photos.zillowstatic.com/fp/f20c3adff565feca07a765f904ab0ce3-p_e.jpg\" border=\"0\"></img>","Greenholt-Jaskolski","false","13340 Outlook Dr","apt. 524","Leawood","KS","66209","United States","38.886449","-94.651271","-94.65127","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","38.88645","1581254000005244979","Z:i.vatsenko@gmail.com"
"65044-3627","<img src= \"https://photos.zillowstatic.com/fp/c75f3ce57c506594e92473516bfc3bb8-p_e.jpg\" border=\"0\"></img>","Bergnaum and Sons","false","4064 E Pony Ln ","Apt. 101","Gilbert","AZ","85295","United States","33.309331","-111.702314","-111.70231","Z:i.vatsenko@gmail.com","1608720409000","1612358326000","0","33.30933","1581254000005244983","Z:i.vatsenko@gmail.com"
"42507-604","<img src= \"https://photos.zillowstatic.com/fp/d9a45457767614589b6cd6cff99ef7cd-p_e.jpg\" border=\"0\"></img>","Keeling and Sons","false","2720 NW Casey Jones Ln","apt. 2720","Ankeny","IA","50023","United States","41.747771","-93.635818","-93.63582","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","41.74777","1581254000005244987","Z:i.vatsenko@gmail.com"
"58962-003","<img src= \"https://photos.zillowstatic.com/fp/8d06982bd9f880f5d64e591050374eb7-p_e.jpg\" border=\"0\"></img>","Upton and Sons","false","1000 W Zeering Rd","apt. 100044","Turlock","CA","95382","United States","37.529109","-120.860144","-120.86014","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","37.52911","1581254000005244991","Z:i.vatsenko@gmail.com"
"0615-6576","<img src= \"https://photos.zillowstatic.com/fp/2f32c1cc3528341f0c33e45bf7697b45-p_e.jpg\" border=\"0\"></img>","Conroy, Schumm and Aufderhar","false","1144 Bent Oaks Dr","","Denton","TX","76210","United States","33.171943","-97.115554","-97.11555","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","33.17194","1581254000005244995","Z:i.vatsenko@gmail.com"
"49348-148","<img src= \"https://photos.zillowstatic.com/fp/df048fc236cc6db16efba675eb4834d5-p_e.jpg\" border=\"0\"></img>","Mills, Gerhold and Weissnat","false","108 W Croslin St","apt. A","Austin","TX","78752","United States","30.337977","-97.709856","-97.70986","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","30.33798","1581254000005244999","Z:i.vatsenko@gmail.com"
"59627-002","<img src= \"https://photos.zillowstatic.com/fp/118d1a0d200fa923382fc48096873c7a-p_e.jpg\" border=\"0\"></img>","Hudson LLC","false","750 Watson St N","apt. E-03","Enumclaw","WA","98022","United States","47.196992","-121.98042","-121.98042","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","47.19699","1581254000005245003","Z:i.vatsenko@gmail.com"
"50436-3915","<img src= \"https://photos.zillowstatic.com/fp/5fcd99c63179c9addb73b8ace3c633f3-p_e.jpg\" border=\"0\"></img>","Haley, Bednar and Herzog","false","3408 Sunriver Rd","apt. 109","Bullhead City","AZ","86429","United States","35.183333","-114.528265","-114.52827","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","35.18333","1581254000005245007","Z:i.vatsenko@gmail.com"
"63941-318","<img src= \"https://photos.zillowstatic.com/fp/fa4119aee01b3421a07e1e5f88bdbe42-p_e.jpg\" border=\"0\"></img>","Bode-Pagac","false","2020 S 360th St","apt. A302","Federal Way","WA","98003","United States","47.280551","-122.307671","-122.30767","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","47.28055","1581254000005245011","Z:i.vatsenko@gmail.com"
"67296-0537","<img src= \"https://photos.zillowstatic.com/fp/2278468d2e303f7227e55d3bf7594acf-p_e.jpg\" border=\"0\"></img>","Wilderman, Roob and Grant","false","15251 S 50th St","apt. 3066","Phoenix","AZ","85044","United States","33.307738","-111.974932","-111.97493","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","33.30774","1581254000005245015","Z:i.vatsenko@gmail.com"
"68026-104","<img src= \"https://photos.zillowstatic.com/fp/22ed024a833c88796ea6ae4ce958812c-p_e.jpg\" border=\"0\"></img>","Kessler Group","false","3633 N 3rd Ave ","Apt. 2036","Phoenix","AZ","85013","United States","33.489514","-112.077655","-112.07766","Z:i.vatsenko@gmail.com","1608720409000","1612358326000","0","33.48951","1581254000005245019","Z:i.vatsenko@gmail.com"
"55154-1186","<img src= \"https://photos.zillowstatic.com/fp/aa5e42d3b329dbafa37db069dd41db75-p_e.jpg\" border=\"0\"></img>","Mosciski and Sons","false","3109 Swan Ave","apt. B","Yakima","WA","98902","United States","46.456845","-120.738703","-120.7387","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","46.45685","1581254000005245023","Z:i.vatsenko@gmail.com"
"51824-217","<img src= \"https://photos.zillowstatic.com/fp/3a05bbe1d73cb2ea6ba2b51891a597e6-p_e.jpg\" border=\"0\"></img>","Hayes and Sons","false","13820 Russell St","apt. 1024","Overland Park","KS","66223","United States","38.878378","-94.659439","-94.65944","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","38.87838","1581254000005245051","Z:i.vatsenko@gmail.com"
"59779-999","<img src= \"https://photos.zillowstatic.com/fp/06c234b74055d5206fc6a9f977654100-p_e.jpg\" border=\"0\"></img>","Mraz, Rogahn and Schmitt","false","23902 Kuykendahl Rd ","Apt. 5201","Tomball","TX","77375","United States","30.109895","-95.548848","-95.54885","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","30.1099","1581254000005245055","Z:i.vatsenko@gmail.com"
"13537-606","<img src= \"https://photos.zillowstatic.com/fp/594e379a0186d32edbaa76bf9f48e5c7-p_e.jpg\" border=\"0\"></img>","Cole Inc","false","3304 N Lakeharbor Ln","apt. S-204","Boise","ID","83703","United States","43.649519","-116.250212","-116.25021","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","43.64952","1581254000005245059","Z:i.vatsenko@gmail.com"
"0603-3746","<img src= \"https://photos.zillowstatic.com/fp/5eea225d38b7e407828953b054ed64ee-p_e.jpg\" border=\"0\"></img>","Goldner Inc","false","150 Klattenhoff Ln ","Apt. 12108","Hutto","TX","78634","United States","30.511572","-97.580747","-97.58075","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","30.51157","1581254000005245063","Z:i.vatsenko@gmail.com"
"13537-446","<img src= \"https://photos.zillowstatic.com/fp/a5ef8577cd4ff885f0972dbd0d20505f-p_e.jpg\" border=\"0\"></img>","Effertz and Sons","false","6659 Upham Dr","apt. B","Arvada","CO","80003","United States","39.818205","-105.080223","-105.08022","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","39.81821","1581254000005245067","Z:i.vatsenko@gmail.com"
"35356-736","<img src= \"https://photos.zillowstatic.com/fp/21e0db5d8725662b4947a3b2409c22b7-p_e.jpg\" border=\"0\"></img>","Osinski and Sons","false","4701 14th St","apt. 707201","Plano","TX","75074","United States","33.013178","-96.646176","-96.64618","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","33.01318","1581254000005245071","Z:i.vatsenko@gmail.com"
"57955-1791","<img src= \"https://photos.zillowstatic.com/fp/f57af0a1fe5beae22094f5d4757bcc2e-p_e.jpg\" border=\"0\"></img>","Hermann, Turcotte and Marquardt","false","1102 SW Sullivan Way","apt. 2807-6","Bentonville","AR","72712","United States","36.343181","-94.224739","-94.22474","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","36.34318","1581254000005245075","Z:i.vatsenko@gmail.com"
"53645-1160","<img src= \"https://photos.zillowstatic.com/fp/ff47e70f6dc0f20e6bc401a4dc722068-p_e.jpg\" border=\"0\"></img>","Wuckert, Blanda and Wehner","false","1950 W Tierra Buena Ln","apt. 505","Phoenix","AZ","85023","United States","33.629687","-112.100789","-112.10079","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","33.62969","1581254000005245079","Z:i.vatsenko@gmail.com"
"58232-0702","<img src= \"https://photos.zillowstatic.com/fp/1a2db930e8e7d507e18b6bdc5af2c814-p_e.jpg\" border=\"0\"></img>","Russel-Skiles","false","1412 N Cherry St","apt. 14","Chico","CA","95926","United States","39.738083","-121.856992","-121.85699","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","39.73808","1581254000005245095","Z:i.vatsenko@gmail.com"
"0574-0147","<img src= \"https://photos.zillowstatic.com/fp/808ffc428d4e031099a68d96ff9e89ab-p_e.jpg\" border=\"0\"></img>","Leffler, Murphy and Marquardt","false","1723 Robb St","apt. 40","Lakewood","CO","80215","United States","39.744371","-105.126712","-105.12671","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","39.74437","1581254000005245099","Z:i.vatsenko@gmail.com"
"33261-378","<img src= \"https://photos.zillowstatic.com/fp/bc297bfbb4d870b32539111cd9443190-p_e.jpg\" border=\"0\"></img>","Krajcik-Effertz","false","2241 Dexter Dr","","Longmont","CO","80501","United States","40.1984","-105.098493","-105.09849","Z:i.vatsenko@gmail.com","1608720409000","1612358471000","0","40.1984","1581254000005245103","Z:i.vatsenko@gmail.com"
"36800-437","<img src= \"https://photos.zillowstatic.com/fp/9f63976ca65ad323239244d3766cd918-p_e.jpg\" border=\"0\"></img>","Langworth Group","false","11120 W Van Buren St","apt. 2142","Avondale","AZ","85323","United States","33.450974","-112.300884","-112.30088","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","33.45097","1581254000005245107","Z:i.vatsenko@gmail.com"
"24794-225","<img src= \"https://photos.zillowstatic.com/fp/d24ebf9cd338b63a1b13765c9d9debb8-p_e.jpg\" border=\"0\"></img>","Kub-Runolfsdottir","false","24 E Rockwood Blvd","apt. 2","Spokane","WA","99202","United States","47.645819","-117.410264","-117.41026","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","47.64582","1581254000005245111","Z:i.vatsenko@gmail.com"
"63629-1248","<img src= \"https://photos.zillowstatic.com/fp/1529d3b876cb185954cec786fe12bfea-p_e.jpg\" border=\"0\"></img>","Schowalter and Sons","false","3210 SW 185th Ave","apt. 58","Beaverton","OR","97003","United States","45.49636","-122.866083","-122.86608","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","45.49636","1581254000005245115","Z:i.vatsenko@gmail.com"
"24236-720","<img src= \"https://photos.zillowstatic.com/fp/25cf5b9d4a191335294f184e871c9ecf-p_e.jpg\" border=\"0\"></img>","Glover Group","false","1550 Katy Gap Rd ","Apt. 102","Katy","TX","77494","United States","29.766591","-95.784704","-95.7847","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","29.76659","1581254000005245119","Z:i.vatsenko@gmail.com"
"55316-394","<img src= \"https://photos.zillowstatic.com/fp/69b142126608eb4528b3e82c07268cfe-p_e.jpg\" border=\"0\"></img>","Emmerich LLC","false","1005 Wigwam Pkwy","apt. 6104","Henderson","NV","89074","United States","36.033396","-115.03026","-115.03026","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","36.0334","1581254000005245123","Z:i.vatsenko@gmail.com"
"65044-5235","<img src= \"https://photos.zillowstatic.com/fp/913d8989933b88be66870472b5cb981d-p_e.jpg\" border=\"0\"></img>","Donnelly-Simonis","false","1515 Cannon Pkwy","apt. 161624","Roanoke","TX","76262","United States","33.010683","-97.227755","-97.22776","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","33.01068","1581254000005245127","Z:i.vatsenko@gmail.com"
"0173-0521","<img src= \"https://photos.zillowstatic.com/fp/33d861a207517bf9263d9feab884c1f6-p_e.jpg\" border=\"0\"></img>","Doyle, Abbott and Carter","false","1550 E Thunderbird Rd","apt. 1075","Phoenix","AZ","85022","United States","33.60392","-112.046655","-112.04666","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","33.60392","1581254000005245135","Z:i.vatsenko@gmail.com"
"10812-366","<img src= \"https://photos.zillowstatic.com/fp/719af8ac6b821c24023d97cc3e0a8100-p_e.jpg\" border=\"0\"></img>","Powlowski, Cronin and Windler","false","7810 N 14th Pl ","Apt. 1011","Phoenix","AZ","85020","United States","33.551445","-112.05103","-112.05103","Z:i.vatsenko@gmail.com","1608720409000","1612357465000","0","33.55145","1581254000005245147","Z:i.vatsenko@gmail.com"
"50845-0029","<img src= \"https://photos.zillowstatic.com/fp/78e8343dbc63da32093f4b7d58b6ff22-p_e.jpg\" border=\"0\"></img>","McGlynn-Kessler","false","4800 SW Mueller Dr","apt. M-102","Beaverton","OR","97007","United States","45.485259","-122.834934","-122.83493","Z:i.vatsenko@gmail.com","1608720409000","1611314117000","0","45.48526","1581254000005245159","Z:i.vatsenko@gmail.com"
